File path,labels
F:\Similar Image Finder\dataset\496.jpg,2
F:\Similar Image Finder\dataset\497.jpg,3
F:\Similar Image Finder\dataset\498.jpg,3
F:\Similar Image Finder\dataset\499.jpg,1
F:\Similar Image Finder\dataset\5.jpg,1
F:\Similar Image Finder\dataset\50.jpg,0
F:\Similar Image Finder\dataset\500.jpg,3
F:\Similar Image Finder\dataset\501.jpg,2
F:\Similar Image Finder\dataset\502.jpg,1
F:\Similar Image Finder\dataset\503.jpg,1
F:\Similar Image Finder\dataset\504.jpg,3
F:\Similar Image Finder\dataset\505.jpg,3
F:\Similar Image Finder\dataset\506.jpg,2
F:\Similar Image Finder\dataset\507.jpg,3
F:\Similar Image Finder\dataset\508.jpg,0
F:\Similar Image Finder\dataset\509.jpg,1
F:\Similar Image Finder\dataset\51.jpg,1
F:\Similar Image Finder\dataset\510.jpg,3
F:\Similar Image Finder\dataset\511.jpg,1
F:\Similar Image Finder\dataset\512.jpg,0
F:\Similar Image Finder\dataset\513.jpg,2
F:\Similar Image Finder\dataset\514.jpg,3
F:\Similar Image Finder\dataset\515.jpg,3
F:\Similar Image Finder\dataset\516.jpg,1
F:\Similar Image Finder\dataset\517.jpg,0
F:\Similar Image Finder\dataset\518.jpg,1
F:\Similar Image Finder\dataset\519.jpg,3
F:\Similar Image Finder\dataset\52.jpg,1
F:\Similar Image Finder\dataset\520.jpg,0
F:\Similar Image Finder\dataset\521.jpg,1
F:\Similar Image Finder\dataset\522.jpg,2
F:\Similar Image Finder\dataset\523.jpg,2
F:\Similar Image Finder\dataset\524.jpg,0
F:\Similar Image Finder\dataset\525.jpg,1
F:\Similar Image Finder\dataset\526.jpg,2
F:\Similar Image Finder\dataset\527.jpg,2
F:\Similar Image Finder\dataset\528.jpg,3
F:\Similar Image Finder\dataset\529.jpg,0
F:\Similar Image Finder\dataset\53.jpg,2
F:\Similar Image Finder\dataset\530.jpg,1
F:\Similar Image Finder\dataset\531.jpg,0
F:\Similar Image Finder\dataset\532.jpg,0
F:\Similar Image Finder\dataset\533.jpg,3
F:\Similar Image Finder\dataset\534.jpg,3
F:\Similar Image Finder\dataset\535.jpg,3
F:\Similar Image Finder\dataset\536.jpg,1
F:\Similar Image Finder\dataset\537.jpg,0
F:\Similar Image Finder\dataset\538.jpg,1
F:\Similar Image Finder\dataset\539.jpg,3
F:\Similar Image Finder\dataset\54.jpg,2
F:\Similar Image Finder\dataset\540.jpg,1
F:\Similar Image Finder\dataset\541.jpg,0
F:\Similar Image Finder\dataset\542.jpg,3
F:\Similar Image Finder\dataset\543.jpg,2
F:\Similar Image Finder\dataset\544.jpg,3
F:\Similar Image Finder\dataset\545.jpg,1
F:\Similar Image Finder\dataset\546.jpg,1
F:\Similar Image Finder\dataset\547.jpg,3
F:\Similar Image Finder\dataset\548.jpg,2
F:\Similar Image Finder\dataset\549.jpg,3
F:\Similar Image Finder\dataset\55.jpg,3
F:\Similar Image Finder\dataset\550.jpg,2
F:\Similar Image Finder\dataset\551.jpg,2
F:\Similar Image Finder\dataset\552.jpg,0
F:\Similar Image Finder\dataset\553.jpg,0
F:\Similar Image Finder\dataset\554.jpg,0
F:\Similar Image Finder\dataset\555.jpg,1
F:\Similar Image Finder\dataset\556.jpg,1
F:\Similar Image Finder\dataset\557.jpg,2
F:\Similar Image Finder\dataset\558.jpg,2
F:\Similar Image Finder\dataset\559.jpg,0
F:\Similar Image Finder\dataset\56.jpg,3
F:\Similar Image Finder\dataset\560.jpg,0
F:\Similar Image Finder\dataset\561.jpg,0
F:\Similar Image Finder\dataset\562.jpg,1
F:\Similar Image Finder\dataset\563.jpg,1
F:\Similar Image Finder\dataset\564.jpg,1
F:\Similar Image Finder\dataset\565.jpg,1
F:\Similar Image Finder\dataset\566.jpg,0
F:\Similar Image Finder\dataset\567.jpg,1
F:\Similar Image Finder\dataset\568.jpg,1
F:\Similar Image Finder\dataset\569.jpg,0
F:\Similar Image Finder\dataset\57.jpg,3
F:\Similar Image Finder\dataset\570.jpg,3
F:\Similar Image Finder\dataset\571.jpg,1
F:\Similar Image Finder\dataset\572.jpg,1
F:\Similar Image Finder\dataset\573.jpg,0
F:\Similar Image Finder\dataset\574.jpg,2
F:\Similar Image Finder\dataset\575.jpg,0
F:\Similar Image Finder\dataset\576.jpg,3
F:\Similar Image Finder\dataset\577.jpg,1
F:\Similar Image Finder\dataset\578.jpg,2
F:\Similar Image Finder\dataset\579.jpg,3
F:\Similar Image Finder\dataset\58.jpg,3
F:\Similar Image Finder\dataset\580.jpg,3
F:\Similar Image Finder\dataset\581.jpg,1
F:\Similar Image Finder\dataset\582.jpg,3
F:\Similar Image Finder\dataset\583.jpg,3
F:\Similar Image Finder\dataset\584.jpg,3
F:\Similar Image Finder\dataset\585.jpg,1
F:\Similar Image Finder\dataset\586.jpg,3
F:\Similar Image Finder\dataset\587.jpg,3
F:\Similar Image Finder\dataset\588.jpg,3
F:\Similar Image Finder\dataset\589.jpg,1
F:\Similar Image Finder\dataset\59.jpg,1
F:\Similar Image Finder\dataset\590.jpg,0
F:\Similar Image Finder\dataset\591.jpg,1
F:\Similar Image Finder\dataset\592.jpg,3
F:\Similar Image Finder\dataset\593.jpg,3
F:\Similar Image Finder\dataset\594.jpg,3
F:\Similar Image Finder\dataset\595.jpg,3
F:\Similar Image Finder\dataset\596.jpg,1
F:\Similar Image Finder\dataset\597.jpg,3
F:\Similar Image Finder\dataset\598.jpg,0
F:\Similar Image Finder\dataset\599.jpg,0
F:\Similar Image Finder\dataset\6.jpg,3
F:\Similar Image Finder\dataset\60.jpg,0
F:\Similar Image Finder\dataset\600.jpg,3
F:\Similar Image Finder\dataset\601.jpg,3
F:\Similar Image Finder\dataset\602.jpg,0
F:\Similar Image Finder\dataset\603.jpg,1
F:\Similar Image Finder\dataset\604.jpg,0
F:\Similar Image Finder\dataset\605.jpg,3
F:\Similar Image Finder\dataset\606.jpg,0
F:\Similar Image Finder\dataset\607.jpg,1
F:\Similar Image Finder\dataset\608.jpg,0
F:\Similar Image Finder\dataset\609.jpg,3
F:\Similar Image Finder\dataset\61.jpg,1
F:\Similar Image Finder\dataset\610.jpg,3
F:\Similar Image Finder\dataset\611.jpg,2
F:\Similar Image Finder\dataset\612.jpg,0
F:\Similar Image Finder\dataset\613.jpg,1
F:\Similar Image Finder\dataset\614.jpg,1
F:\Similar Image Finder\dataset\615.jpg,2
F:\Similar Image Finder\dataset\616.jpg,3
F:\Similar Image Finder\dataset\617.jpg,1
F:\Similar Image Finder\dataset\618.jpg,2
F:\Similar Image Finder\dataset\619.jpg,3
F:\Similar Image Finder\dataset\62.jpg,1
F:\Similar Image Finder\dataset\620.jpg,3
F:\Similar Image Finder\dataset\621.jpg,3
F:\Similar Image Finder\dataset\622.jpg,3
F:\Similar Image Finder\dataset\623.jpg,1
F:\Similar Image Finder\dataset\624.jpg,0
F:\Similar Image Finder\dataset\625.jpg,2
F:\Similar Image Finder\dataset\626.jpg,2
F:\Similar Image Finder\dataset\627.jpg,0
F:\Similar Image Finder\dataset\628.jpg,1
F:\Similar Image Finder\dataset\629.jpg,3
F:\Similar Image Finder\dataset\63.jpg,3
F:\Similar Image Finder\dataset\630.jpg,3
F:\Similar Image Finder\dataset\631.jpg,3
F:\Similar Image Finder\dataset\632.jpg,1
F:\Similar Image Finder\dataset\633.jpg,0
F:\Similar Image Finder\dataset\634.jpg,1
F:\Similar Image Finder\dataset\635.jpg,3
F:\Similar Image Finder\dataset\636.jpg,3
F:\Similar Image Finder\dataset\637.jpg,2
F:\Similar Image Finder\dataset\638.jpg,3
F:\Similar Image Finder\dataset\639.jpg,1
F:\Similar Image Finder\dataset\64.jpg,3
F:\Similar Image Finder\dataset\640.jpg,3
F:\Similar Image Finder\dataset\641.jpg,0
F:\Similar Image Finder\dataset\642.jpg,0
F:\Similar Image Finder\dataset\643.jpg,0
F:\Similar Image Finder\dataset\644.jpg,0
F:\Similar Image Finder\dataset\645.jpg,3
F:\Similar Image Finder\dataset\646.jpg,0
F:\Similar Image Finder\dataset\647.jpg,3
F:\Similar Image Finder\dataset\648.jpg,0
F:\Similar Image Finder\dataset\649.jpg,0
F:\Similar Image Finder\dataset\65.jpg,1
F:\Similar Image Finder\dataset\650.jpg,3
F:\Similar Image Finder\dataset\651.jpg,0
F:\Similar Image Finder\dataset\652.jpg,3
F:\Similar Image Finder\dataset\653.jpg,3
F:\Similar Image Finder\dataset\654.jpg,3
F:\Similar Image Finder\dataset\655.jpg,1
F:\Similar Image Finder\dataset\656.jpg,2
F:\Similar Image Finder\dataset\657.jpg,1
F:\Similar Image Finder\dataset\658.jpg,1
F:\Similar Image Finder\dataset\659.jpg,3
F:\Similar Image Finder\dataset\66.jpg,2
F:\Similar Image Finder\dataset\660.jpg,3
F:\Similar Image Finder\dataset\661.jpg,3
F:\Similar Image Finder\dataset\662.jpg,1
F:\Similar Image Finder\dataset\663.jpg,3
F:\Similar Image Finder\dataset\664.jpg,0
F:\Similar Image Finder\dataset\665.jpg,3
F:\Similar Image Finder\dataset\666.jpg,2
F:\Similar Image Finder\dataset\667.jpg,0
F:\Similar Image Finder\dataset\668.jpg,2
F:\Similar Image Finder\dataset\669.jpg,3
F:\Similar Image Finder\dataset\67.jpg,1
F:\Similar Image Finder\dataset\670.jpg,0
F:\Similar Image Finder\dataset\671.jpg,3
F:\Similar Image Finder\dataset\672.jpg,1
F:\Similar Image Finder\dataset\673.jpg,1
F:\Similar Image Finder\dataset\674.jpg,2
F:\Similar Image Finder\dataset\675.jpg,2
F:\Similar Image Finder\dataset\676.jpg,1
F:\Similar Image Finder\dataset\677.jpg,0
F:\Similar Image Finder\dataset\678.jpg,3
F:\Similar Image Finder\dataset\679.jpg,1
F:\Similar Image Finder\dataset\68.jpg,3
F:\Similar Image Finder\dataset\680.jpg,0
F:\Similar Image Finder\dataset\681.jpg,1
F:\Similar Image Finder\dataset\682.jpg,0
F:\Similar Image Finder\dataset\683.jpg,0
F:\Similar Image Finder\dataset\684.jpg,3
F:\Similar Image Finder\dataset\685.jpg,3
F:\Similar Image Finder\dataset\686.jpg,1
F:\Similar Image Finder\dataset\687.jpg,1
F:\Similar Image Finder\dataset\688.jpg,0
F:\Similar Image Finder\dataset\689.jpg,1
F:\Similar Image Finder\dataset\69.jpg,0
F:\Similar Image Finder\dataset\690.jpg,2
F:\Similar Image Finder\dataset\691.jpg,3
F:\Similar Image Finder\dataset\692.jpg,1
F:\Similar Image Finder\dataset\693.jpg,1
F:\Similar Image Finder\dataset\694.jpg,3
F:\Similar Image Finder\dataset\695.jpg,3
F:\Similar Image Finder\dataset\696.jpg,1
F:\Similar Image Finder\dataset\697.jpg,1
F:\Similar Image Finder\dataset\698.jpg,3
F:\Similar Image Finder\dataset\699.jpg,1
F:\Similar Image Finder\dataset\7.jpg,3
F:\Similar Image Finder\dataset\70.jpg,2
F:\Similar Image Finder\dataset\700.jpg,1
F:\Similar Image Finder\dataset\701.jpg,1
F:\Similar Image Finder\dataset\702.jpg,0
F:\Similar Image Finder\dataset\703.jpg,3
F:\Similar Image Finder\dataset\704.jpg,0
F:\Similar Image Finder\dataset\705.jpg,3
F:\Similar Image Finder\dataset\706.jpg,0
F:\Similar Image Finder\dataset\707.jpg,0
F:\Similar Image Finder\dataset\708.jpg,3
F:\Similar Image Finder\dataset\709.jpg,3
F:\Similar Image Finder\dataset\71.jpg,2
F:\Similar Image Finder\dataset\710.jpg,0
F:\Similar Image Finder\dataset\711.jpg,2
F:\Similar Image Finder\dataset\712.jpg,1
F:\Similar Image Finder\dataset\713.jpg,3
F:\Similar Image Finder\dataset\714.jpg,3
F:\Similar Image Finder\dataset\715.jpg,1
F:\Similar Image Finder\dataset\716.jpg,2
F:\Similar Image Finder\dataset\717.jpg,1
F:\Similar Image Finder\dataset\718.jpg,3
F:\Similar Image Finder\dataset\719.jpg,1
F:\Similar Image Finder\dataset\72.jpg,3
F:\Similar Image Finder\dataset\720.jpg,1
F:\Similar Image Finder\dataset\721.jpg,3
F:\Similar Image Finder\dataset\722.jpg,3
F:\Similar Image Finder\dataset\723.jpg,0
F:\Similar Image Finder\dataset\724.jpg,1
F:\Similar Image Finder\dataset\725.jpg,2
F:\Similar Image Finder\dataset\726.jpg,1
F:\Similar Image Finder\dataset\727.jpg,0
F:\Similar Image Finder\dataset\728.jpg,3
F:\Similar Image Finder\dataset\729.jpg,0
F:\Similar Image Finder\dataset\73.jpg,1
F:\Similar Image Finder\dataset\730.jpg,0
F:\Similar Image Finder\dataset\731.jpg,3
F:\Similar Image Finder\dataset\732.jpg,3
F:\Similar Image Finder\dataset\733.jpg,0
F:\Similar Image Finder\dataset\734.jpg,1
F:\Similar Image Finder\dataset\735.jpg,2
F:\Similar Image Finder\dataset\736.jpg,3
F:\Similar Image Finder\dataset\737.jpg,3
F:\Similar Image Finder\dataset\738.jpg,1
F:\Similar Image Finder\dataset\739.jpg,1
F:\Similar Image Finder\dataset\74.jpg,1
F:\Similar Image Finder\dataset\740.jpg,2
F:\Similar Image Finder\dataset\741.jpg,1
F:\Similar Image Finder\dataset\742.jpg,0
F:\Similar Image Finder\dataset\743.jpg,0
F:\Similar Image Finder\dataset\744.jpg,1
F:\Similar Image Finder\dataset\745.jpg,0
F:\Similar Image Finder\dataset\746.jpg,3
F:\Similar Image Finder\dataset\747.jpg,2
F:\Similar Image Finder\dataset\748.jpg,0
F:\Similar Image Finder\dataset\749.jpg,0
F:\Similar Image Finder\dataset\75.jpg,0
F:\Similar Image Finder\dataset\750.jpg,0
F:\Similar Image Finder\dataset\751.jpg,2
F:\Similar Image Finder\dataset\752.jpg,0
F:\Similar Image Finder\dataset\753.jpg,3
F:\Similar Image Finder\dataset\754.jpg,1
F:\Similar Image Finder\dataset\755.jpg,3
F:\Similar Image Finder\dataset\756.jpg,1
F:\Similar Image Finder\dataset\757.jpg,3
F:\Similar Image Finder\dataset\758.jpg,2
F:\Similar Image Finder\dataset\759.jpg,0
F:\Similar Image Finder\dataset\76.jpg,1
F:\Similar Image Finder\dataset\760.jpg,1
F:\Similar Image Finder\dataset\761.jpg,3
F:\Similar Image Finder\dataset\762.jpg,2
F:\Similar Image Finder\dataset\763.jpg,2
F:\Similar Image Finder\dataset\764.jpg,1
F:\Similar Image Finder\dataset\765.jpg,3
F:\Similar Image Finder\dataset\766.jpg,3
F:\Similar Image Finder\dataset\767.jpg,3
F:\Similar Image Finder\dataset\768.jpg,3
F:\Similar Image Finder\dataset\769.jpg,3
F:\Similar Image Finder\dataset\77.jpg,0
F:\Similar Image Finder\dataset\770.jpg,3
F:\Similar Image Finder\dataset\771.jpg,3
F:\Similar Image Finder\dataset\772.jpg,1
F:\Similar Image Finder\dataset\773.jpg,3
F:\Similar Image Finder\dataset\774.jpg,3
F:\Similar Image Finder\dataset\775.jpg,0
F:\Similar Image Finder\dataset\776.jpg,3
F:\Similar Image Finder\dataset\777.jpg,1
F:\Similar Image Finder\dataset\778.jpg,2
F:\Similar Image Finder\dataset\779.jpg,1
F:\Similar Image Finder\dataset\78.jpg,1
F:\Similar Image Finder\dataset\780.jpg,3
F:\Similar Image Finder\dataset\781.jpg,2
F:\Similar Image Finder\dataset\782.jpg,2
F:\Similar Image Finder\dataset\783.jpg,0
F:\Similar Image Finder\dataset\784.jpg,0
F:\Similar Image Finder\dataset\785.jpg,2
F:\Similar Image Finder\dataset\786.jpg,3
F:\Similar Image Finder\dataset\787.jpg,1
F:\Similar Image Finder\dataset\788.jpg,3
F:\Similar Image Finder\dataset\789.jpg,1
F:\Similar Image Finder\dataset\79.jpg,2
F:\Similar Image Finder\dataset\790.jpg,0
F:\Similar Image Finder\dataset\791.jpg,1
F:\Similar Image Finder\dataset\792.jpg,2
F:\Similar Image Finder\dataset\793.jpg,0
F:\Similar Image Finder\dataset\794.jpg,0
F:\Similar Image Finder\dataset\795.jpg,3
F:\Similar Image Finder\dataset\796.jpg,3
F:\Similar Image Finder\dataset\797.jpg,0
F:\Similar Image Finder\dataset\798.jpg,1
F:\Similar Image Finder\dataset\799.jpg,1
F:\Similar Image Finder\dataset\8.jpg,3
F:\Similar Image Finder\dataset\80.jpg,0
F:\Similar Image Finder\dataset\800.jpg,3
F:\Similar Image Finder\dataset\801.jpg,0
F:\Similar Image Finder\dataset\802.jpg,0
F:\Similar Image Finder\dataset\803.jpg,0
F:\Similar Image Finder\dataset\804.jpg,3
F:\Similar Image Finder\dataset\805.jpg,0
F:\Similar Image Finder\dataset\806.jpg,0
F:\Similar Image Finder\dataset\807.jpg,3
F:\Similar Image Finder\dataset\808.jpg,0
F:\Similar Image Finder\dataset\809.jpg,3
F:\Similar Image Finder\dataset\81.jpg,3
F:\Similar Image Finder\dataset\810.jpg,2
F:\Similar Image Finder\dataset\811.jpg,3
F:\Similar Image Finder\dataset\812.jpg,1
F:\Similar Image Finder\dataset\813.jpg,3
F:\Similar Image Finder\dataset\814.jpg,1
F:\Similar Image Finder\dataset\815.jpg,2
F:\Similar Image Finder\dataset\816.jpg,0
F:\Similar Image Finder\dataset\817.jpg,0
F:\Similar Image Finder\dataset\818.jpg,2
F:\Similar Image Finder\dataset\819.jpg,1
F:\Similar Image Finder\dataset\82.jpg,3
F:\Similar Image Finder\dataset\820.jpg,0
F:\Similar Image Finder\dataset\821.jpg,1
F:\Similar Image Finder\dataset\822.jpg,0
F:\Similar Image Finder\dataset\823.jpg,1
F:\Similar Image Finder\dataset\824.jpg,1
F:\Similar Image Finder\dataset\825.jpg,2
F:\Similar Image Finder\dataset\826.jpg,0
F:\Similar Image Finder\dataset\827.jpg,0
F:\Similar Image Finder\dataset\828.jpg,0
F:\Similar Image Finder\dataset\829.jpg,0
F:\Similar Image Finder\dataset\83.jpg,0
F:\Similar Image Finder\dataset\830.jpg,0
F:\Similar Image Finder\dataset\831.jpg,0
F:\Similar Image Finder\dataset\832.jpg,1
F:\Similar Image Finder\dataset\833.jpg,0
F:\Similar Image Finder\dataset\834.jpg,1
F:\Similar Image Finder\dataset\835.jpg,0
F:\Similar Image Finder\dataset\836.jpg,0
F:\Similar Image Finder\dataset\837.jpg,3
F:\Similar Image Finder\dataset\838.jpg,1
F:\Similar Image Finder\dataset\839.jpg,3
F:\Similar Image Finder\dataset\84.jpg,1
F:\Similar Image Finder\dataset\840.jpg,1
F:\Similar Image Finder\dataset\841.jpg,2
F:\Similar Image Finder\dataset\842.jpg,2
F:\Similar Image Finder\dataset\843.jpg,1
F:\Similar Image Finder\dataset\844.jpg,0
F:\Similar Image Finder\dataset\845.jpg,0
F:\Similar Image Finder\dataset\846.jpg,3
F:\Similar Image Finder\dataset\847.jpg,1
F:\Similar Image Finder\dataset\848.jpg,2
F:\Similar Image Finder\dataset\849.jpg,0
F:\Similar Image Finder\dataset\85.jpg,3
F:\Similar Image Finder\dataset\850.jpg,2
F:\Similar Image Finder\dataset\851.jpg,0
F:\Similar Image Finder\dataset\852.jpg,0
F:\Similar Image Finder\dataset\853.jpg,0
F:\Similar Image Finder\dataset\854.jpg,3
F:\Similar Image Finder\dataset\855.jpg,2
F:\Similar Image Finder\dataset\856.jpg,1
F:\Similar Image Finder\dataset\857.jpg,1
F:\Similar Image Finder\dataset\858.jpg,3
F:\Similar Image Finder\dataset\859.jpg,3
F:\Similar Image Finder\dataset\86.jpg,1
F:\Similar Image Finder\dataset\860.jpg,0
F:\Similar Image Finder\dataset\861.jpg,1
F:\Similar Image Finder\dataset\862.jpg,3
F:\Similar Image Finder\dataset\863.jpg,0
F:\Similar Image Finder\dataset\864.jpg,2
F:\Similar Image Finder\dataset\865.jpg,0
F:\Similar Image Finder\dataset\866.jpg,0
F:\Similar Image Finder\dataset\867.jpg,0
F:\Similar Image Finder\dataset\868.jpg,3
F:\Similar Image Finder\dataset\869.jpg,3
F:\Similar Image Finder\dataset\87.jpg,1
F:\Similar Image Finder\dataset\870.jpg,1
F:\Similar Image Finder\dataset\871.jpg,3
F:\Similar Image Finder\dataset\872.jpg,0
F:\Similar Image Finder\dataset\873.jpg,1
F:\Similar Image Finder\dataset\874.jpg,0
F:\Similar Image Finder\dataset\875.jpg,0
F:\Similar Image Finder\dataset\876.jpg,3
F:\Similar Image Finder\dataset\877.jpg,0
F:\Similar Image Finder\dataset\878.jpg,2
F:\Similar Image Finder\dataset\879.jpg,0
F:\Similar Image Finder\dataset\88.jpg,3
F:\Similar Image Finder\dataset\880.jpg,0
F:\Similar Image Finder\dataset\881.jpg,2
F:\Similar Image Finder\dataset\882.jpg,1
F:\Similar Image Finder\dataset\883.jpg,2
F:\Similar Image Finder\dataset\884.jpg,2
F:\Similar Image Finder\dataset\885.jpg,2
F:\Similar Image Finder\dataset\886.jpg,1
F:\Similar Image Finder\dataset\887.jpg,2
F:\Similar Image Finder\dataset\888.jpg,1
F:\Similar Image Finder\dataset\889.jpg,2
F:\Similar Image Finder\dataset\89.jpg,0
F:\Similar Image Finder\dataset\890.jpg,1
F:\Similar Image Finder\dataset\891.jpg,0
F:\Similar Image Finder\dataset\892.jpg,3
F:\Similar Image Finder\dataset\893.jpg,3
F:\Similar Image Finder\dataset\894.jpg,3
F:\Similar Image Finder\dataset\895.jpg,3
F:\Similar Image Finder\dataset\896.jpg,3
F:\Similar Image Finder\dataset\897.jpg,3
F:\Similar Image Finder\dataset\898.jpg,1
F:\Similar Image Finder\dataset\899.jpg,1
F:\Similar Image Finder\dataset\9.jpg,3
F:\Similar Image Finder\dataset\90.jpg,1
F:\Similar Image Finder\dataset\900.jpg,0
F:\Similar Image Finder\dataset\901.jpg,1
F:\Similar Image Finder\dataset\902.jpg,0
F:\Similar Image Finder\dataset\903.jpg,3
F:\Similar Image Finder\dataset\904.jpg,3
F:\Similar Image Finder\dataset\905.jpg,3
F:\Similar Image Finder\dataset\906.jpg,3
F:\Similar Image Finder\dataset\907.jpg,1
F:\Similar Image Finder\dataset\908.jpg,1
F:\Similar Image Finder\dataset\909.jpg,1
F:\Similar Image Finder\dataset\91.jpg,2
F:\Similar Image Finder\dataset\910.jpg,3
F:\Similar Image Finder\dataset\911.jpg,1
F:\Similar Image Finder\dataset\912.jpg,3
F:\Similar Image Finder\dataset\913.jpg,3
F:\Similar Image Finder\dataset\914.jpg,1
F:\Similar Image Finder\dataset\915.jpg,2
F:\Similar Image Finder\dataset\916.jpg,1
F:\Similar Image Finder\dataset\917.jpg,1
F:\Similar Image Finder\dataset\918.jpg,1
F:\Similar Image Finder\dataset\919.jpg,3
F:\Similar Image Finder\dataset\92.jpg,2
F:\Similar Image Finder\dataset\920.jpg,0
F:\Similar Image Finder\dataset\921.jpg,3
F:\Similar Image Finder\dataset\922.jpg,3
